date,sku,category,supplier,unit_cost,moq,order_cost,holding_cost_rate_annual,lead_time_days,demand,filled_demand,lost_sales,stockout,receipts,order_qty,inventory_level,on_order,inventory_position,rop,order_up_to,lost_sales_value,inventory_value
2025-06-29,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,50,49,1,1,0,0,0,394,394,200.0,550.0,25.0,0.0
2025-06-30,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,48,0,48,1,0,0,0,394,394,200.0,550.0,1200.0,0.0
2025-07-01,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,40,40,0,0,394,0,354,0,354,200.0,550.0,0.0,8850.0
2025-07-02,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,45,45,0,0,0,0,309,0,309,200.0,550.0,0.0,7725.0
2025-07-03,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,52,52,0,0,0,0,257,0,257,200.0,550.0,0.0,6425.0
2025-07-04,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,59,59,0,0,0,352,198,352,550,200.0,550.0,0.0,4950.0
2025-07-05,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,49,49,0,0,0,0,149,352,501,200.0,550.0,0.0,3725.0
2025-07-06,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,58,58,0,0,0,0,91,352,443,200.0,550.0,0.0,2275.0
2025-07-07,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,47,47,0,0,0,0,44,352,396,200.0,550.0,0.0,1100.0
2025-07-08,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,60,44,16,1,0,0,0,352,352,200.0,550.0,400.0,0.0
2025-07-09,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,69,0,69,1,0,0,0,352,352,200.0,550.0,1725.0,0.0
2025-07-10,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,65,65,0,0,352,0,287,0,287,200.0,550.0,0.0,7175.0
2025-07-11,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,47,47,0,0,0,0,240,0,240,200.0,550.0,0.0,6000.0
2025-07-12,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,59,59,0,0,0,369,181,369,550,200.0,550.0,0.0,4525.0
2025-07-13,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,57,57,0,0,0,0,124,369,493,200.0,550.0,0.0,3100.0
2025-07-14,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,50,50,0,0,0,0,74,369,443,200.0,550.0,0.0,1850.0
2025-07-15,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,57,57,0,0,369,0,386,0,386,200.0,550.0,0.0,9650.0
2025-07-16,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,41,41,0,0,0,0,345,0,345,200.0,550.0,0.0,8625.0
2025-07-17,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,38,38,0,0,0,0,307,0,307,200.0,550.0,0.0,7675.0
2025-07-18,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,38,38,0,0,0,0,269,0,269,200.0,550.0,0.0,6725.0
2025-07-19,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,38,38,0,0,0,0,231,0,231,200.0,550.0,0.0,5775.0
2025-07-20,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,46,46,0,0,0,365,185,365,550,200.0,550.0,0.0,4625.0
2025-07-21,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,42,42,0,0,0,0,143,365,508,200.0,550.0,0.0,3575.0
2025-07-22,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,44,44,0,0,0,0,99,365,464,200.0,550.0,0.0,2475.0
2025-07-23,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,34,34,0,0,0,0,65,365,430,200.0,550.0,0.0,1625.0
2025-07-24,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,46,46,0,0,0,0,19,365,384,200.0,550.0,0.0,475.0
2025-07-25,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,39,19,20,1,0,0,0,365,365,200.0,550.0,500.0,0.0
2025-07-26,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,54,54,0,0,365,0,311,0,311,200.0,550.0,0.0,7775.0
2025-07-27,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,35,35,0,0,0,0,276,0,276,200.0,550.0,0.0,6900.0
2025-07-28,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,46,46,0,0,0,0,230,0,230,200.0,550.0,0.0,5750.0
2025-07-29,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,50,50,0,0,0,370,180,370,550,200.0,550.0,0.0,4500.0
2025-07-30,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,56,56,0,0,0,0,124,370,494,200.0,550.0,0.0,3100.0
2025-07-31,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,48,48,0,0,370,0,446,0,446,200.0,550.0,0.0,11150.0
2025-08-01,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,50,50,0,0,0,0,396,0,396,200.0,550.0,0.0,9900.0
2025-08-02,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,61,61,0,0,0,0,335,0,335,200.0,550.0,0.0,8375.0
2025-08-03,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,59,59,0,0,0,0,276,0,276,200.0,550.0,0.0,6900.0
2025-08-04,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,57,57,0,0,0,0,219,0,219,200.0,550.0,0.0,5475.0
2025-08-05,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,58,58,0,0,0,389,161,389,550,200.0,550.0,0.0,4025.0
2025-08-06,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,56,56,0,0,0,0,105,389,494,200.0,550.0,0.0,2625.0
2025-08-07,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,65,65,0,0,0,0,40,389,429,200.0,550.0,0.0,1000.0
2025-08-08,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,56,56,0,0,389,0,373,0,373,200.0,550.0,0.0,9325.0
2025-08-09,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,52,52,0,0,0,0,321,0,321,200.0,550.0,0.0,8025.0
2025-08-10,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,75,75,0,0,0,0,246,0,246,200.0,550.0,0.0,6150.0
2025-08-11,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,67,67,0,0,0,371,179,371,550,200.0,550.0,0.0,4475.0
2025-08-12,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,64,64,0,0,0,0,115,371,486,200.0,550.0,0.0,2875.0
2025-08-13,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,58,58,0,0,0,0,57,371,428,200.0,550.0,0.0,1425.0
2025-08-14,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,54,54,0,0,0,0,3,371,374,200.0,550.0,0.0,75.0
2025-08-15,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,39,39,0,0,371,0,335,0,335,200.0,550.0,0.0,8375.0
2025-08-16,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,48,48,0,0,0,0,287,0,287,200.0,550.0,0.0,7175.0
2025-08-17,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,53,53,0,0,0,0,234,0,234,200.0,550.0,0.0,5850.0
2025-08-18,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,46,46,0,0,0,362,188,362,550,200.0,550.0,0.0,4700.0
2025-08-19,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,41,41,0,0,0,0,147,362,509,200.0,550.0,0.0,3675.0
2025-08-20,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,43,43,0,0,362,0,466,0,466,200.0,550.0,0.0,11650.0
2025-08-21,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,45,45,0,0,0,0,421,0,421,200.0,550.0,0.0,10525.0
2025-08-22,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,49,49,0,0,0,0,372,0,372,200.0,550.0,0.0,9300.0
2025-08-23,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,48,48,0,0,0,0,324,0,324,200.0,550.0,0.0,8100.0
2025-08-24,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,36,36,0,0,0,0,288,0,288,200.0,550.0,0.0,7200.0
2025-08-25,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,52,52,0,0,0,0,236,0,236,200.0,550.0,0.0,5900.0
2025-08-26,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,48,48,0,0,0,362,188,362,550,200.0,550.0,0.0,4700.0
2025-08-27,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,54,54,0,0,0,0,134,362,496,200.0,550.0,0.0,3350.0
2025-08-28,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,40,40,0,0,0,0,94,362,456,200.0,550.0,0.0,2350.0
2025-08-29,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,49,49,0,0,0,0,45,362,407,200.0,550.0,0.0,1125.0
2025-08-30,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,53,53,0,0,362,0,354,0,354,200.0,550.0,0.0,8850.0
2025-08-31,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,59,59,0,0,0,0,295,0,295,200.0,550.0,0.0,7375.0
2025-09-01,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,57,57,0,0,0,0,238,0,238,200.0,550.0,0.0,5950.0
2025-09-02,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,53,53,0,0,0,365,185,365,550,200.0,550.0,0.0,4625.0
2025-09-03,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,54,54,0,0,0,0,131,365,496,200.0,550.0,0.0,3275.0
2025-09-04,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,74,74,0,0,0,0,57,365,422,200.0,550.0,0.0,1425.0
2025-09-05,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,48,48,0,0,365,0,374,0,374,200.0,550.0,0.0,9350.0
2025-09-06,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,71,71,0,0,0,0,303,0,303,200.0,550.0,0.0,7575.0
2025-09-07,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,63,63,0,0,0,0,240,0,240,200.0,550.0,0.0,6000.0
2025-09-08,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,62,62,0,0,0,372,178,372,550,200.0,550.0,0.0,4450.0
2025-09-09,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,53,53,0,0,0,0,125,372,497,200.0,550.0,0.0,3125.0
2025-09-10,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,66,66,0,0,372,0,431,0,431,200.0,550.0,0.0,10775.0
2025-09-11,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,61,61,0,0,0,0,370,0,370,200.0,550.0,0.0,9250.0
2025-09-12,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,47,47,0,0,0,0,323,0,323,200.0,550.0,0.0,8075.0
2025-09-13,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,55,55,0,0,0,0,268,0,268,200.0,550.0,0.0,6700.0
2025-09-14,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,37,37,0,0,0,0,231,0,231,200.0,550.0,0.0,5775.0
2025-09-15,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,57,57,0,0,0,376,174,376,550,200.0,550.0,0.0,4350.0
2025-09-16,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,44,44,0,0,0,0,130,376,506,200.0,550.0,0.0,3250.0
2025-09-17,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,38,38,0,0,0,0,92,376,468,200.0,550.0,0.0,2300.0
2025-09-18,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,41,41,0,0,376,0,427,0,427,200.0,550.0,0.0,10675.0
2025-09-19,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,48,48,0,0,0,0,379,0,379,200.0,550.0,0.0,9475.0
2025-09-20,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,35,35,0,0,0,0,344,0,344,200.0,550.0,0.0,8600.0
2025-09-21,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,43,43,0,0,0,0,301,0,301,200.0,550.0,0.0,7525.0
2025-09-22,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,40,40,0,0,0,0,261,0,261,200.0,550.0,0.0,6525.0
2025-09-23,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,38,38,0,0,0,0,223,0,223,200.0,550.0,0.0,5575.0
2025-09-24,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,43,43,0,0,0,370,180,370,550,200.0,550.0,0.0,4500.0
2025-09-25,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,34,34,0,0,0,0,146,370,516,200.0,550.0,0.0,3650.0
2025-09-26,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,49,49,0,0,0,0,97,370,467,200.0,550.0,0.0,2425.0
2025-09-27,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,50,50,0,0,0,0,47,370,417,200.0,550.0,0.0,1175.0
2025-09-28,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,44,44,0,0,370,0,373,0,373,200.0,550.0,0.0,9325.0
2025-09-29,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,50,50,0,0,0,0,323,0,323,200.0,550.0,0.0,8075.0
2025-09-30,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,52,52,0,0,0,0,271,0,271,200.0,550.0,0.0,6775.0
2025-10-01,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,53,53,0,0,0,0,218,0,218,200.0,550.0,0.0,5450.0
2025-10-02,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,50,50,0,0,0,382,168,382,550,200.0,550.0,0.0,4200.0
2025-10-03,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,59,59,0,0,0,0,109,382,491,200.0,550.0,0.0,2725.0
2025-10-04,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,49,49,0,0,0,0,60,382,442,200.0,550.0,0.0,1500.0
2025-10-05,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,60,60,0,0,0,0,0,382,382,200.0,550.0,0.0,0.0
2025-10-06,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,73,0,73,1,0,0,0,382,382,200.0,550.0,1825.0,0.0
2025-10-07,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,49,0,49,1,0,0,0,382,382,200.0,550.0,1225.0,0.0
2025-10-08,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,66,66,0,0,382,0,316,0,316,200.0,550.0,0.0,7900.0
2025-10-09,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,65,65,0,0,0,0,251,0,251,200.0,550.0,0.0,6275.0
2025-10-10,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,49,49,0,0,0,0,202,0,202,200.0,550.0,0.0,5050.0
2025-10-11,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,53,53,0,0,0,401,149,401,550,200.0,550.0,0.0,3725.0
2025-10-12,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,47,47,0,0,0,0,102,401,503,200.0,550.0,0.0,2550.0
2025-10-13,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,47,47,0,0,0,0,55,401,456,200.0,550.0,0.0,1375.0
2025-10-14,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,37,37,0,0,0,0,18,401,419,200.0,550.0,0.0,450.0
2025-10-15,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,44,18,26,1,0,0,0,401,401,200.0,550.0,650.0,0.0
2025-10-16,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,45,0,45,1,0,0,0,401,401,200.0,550.0,1125.0,0.0
2025-10-17,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,35,35,0,0,401,0,366,0,366,200.0,550.0,0.0,9150.0
2025-10-18,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,47,47,0,0,0,0,319,0,319,200.0,550.0,0.0,7975.0
2025-10-19,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,43,43,0,0,0,0,276,0,276,200.0,550.0,0.0,6900.0
2025-10-20,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,38,38,0,0,0,0,238,0,238,200.0,550.0,0.0,5950.0
2025-10-21,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,43,43,0,0,0,355,195,355,550,200.0,550.0,0.0,4875.0
2025-10-22,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,45,45,0,0,0,0,150,355,505,200.0,550.0,0.0,3750.0
2025-10-23,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,44,44,0,0,0,0,106,355,461,200.0,550.0,0.0,2650.0
2025-10-24,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,44,44,0,0,0,0,62,355,417,200.0,550.0,0.0,1550.0
2025-10-25,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,45,45,0,0,0,0,17,355,372,200.0,550.0,0.0,425.0
2025-10-26,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,41,17,24,1,0,0,0,355,355,200.0,550.0,600.0,0.0
2025-10-27,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,44,44,0,0,355,0,311,0,311,200.0,550.0,0.0,7775.0
2025-10-28,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,48,48,0,0,0,0,263,0,263,200.0,550.0,0.0,6575.0
2025-10-29,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,69,69,0,0,0,356,194,356,550,200.0,550.0,0.0,4850.0
2025-10-30,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,54,54,0,0,0,0,140,356,496,200.0,550.0,0.0,3500.0
2025-10-31,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,47,47,0,0,0,0,93,356,449,200.0,550.0,0.0,2325.0
2025-11-01,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,56,56,0,0,0,0,37,356,393,200.0,550.0,0.0,925.0
2025-11-02,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,60,37,23,1,0,0,0,356,356,200.0,550.0,575.0,0.0
2025-11-03,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,44,0,44,1,0,0,0,356,356,200.0,550.0,1100.0,0.0
2025-11-04,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,62,62,0,0,356,0,294,0,294,200.0,550.0,0.0,7350.0
2025-11-05,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,51,51,0,0,0,0,243,0,243,200.0,550.0,0.0,6075.0
2025-11-06,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,52,52,0,0,0,359,191,359,550,200.0,550.0,0.0,4775.0
2025-11-07,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,54,54,0,0,0,0,137,359,496,200.0,550.0,0.0,3425.0
2025-11-08,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,60,60,0,0,359,0,436,0,436,200.0,550.0,0.0,10900.0
2025-11-09,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,57,57,0,0,0,0,379,0,379,200.0,550.0,0.0,9475.0
2025-11-10,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,63,63,0,0,0,0,316,0,316,200.0,550.0,0.0,7900.0
2025-11-11,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,63,63,0,0,0,0,253,0,253,200.0,550.0,0.0,6325.0
2025-11-12,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,48,48,0,0,0,0,205,0,205,200.0,550.0,0.0,5125.0
2025-11-13,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,52,52,0,0,0,397,153,397,550,200.0,550.0,0.0,3825.0
2025-11-14,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,44,44,0,0,0,0,109,397,506,200.0,550.0,0.0,2725.0
2025-11-15,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,52,52,0,0,0,0,57,397,454,200.0,550.0,0.0,1425.0
2025-11-16,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,46,46,0,0,397,0,408,0,408,200.0,550.0,0.0,10200.0
2025-11-17,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,44,44,0,0,0,0,364,0,364,200.0,550.0,0.0,9100.0
2025-11-18,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,46,46,0,0,0,0,318,0,318,200.0,550.0,0.0,7950.0
2025-11-19,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,44,44,0,0,0,0,274,0,274,200.0,550.0,0.0,6850.0
2025-11-20,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,49,49,0,0,0,0,225,0,225,200.0,550.0,0.0,5625.0
2025-11-21,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,44,44,0,0,0,369,181,369,550,200.0,550.0,0.0,4525.0
2025-11-22,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,39,39,0,0,0,0,142,369,511,200.0,550.0,0.0,3550.0
2025-11-23,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,39,39,0,0,0,0,103,369,472,200.0,550.0,0.0,2575.0
2025-11-24,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,34,34,0,0,0,0,69,369,438,200.0,550.0,0.0,1725.0
2025-11-25,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,54,54,0,0,0,0,15,369,384,200.0,550.0,0.0,375.0
2025-11-26,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,50,50,0,0,369,0,334,0,334,200.0,550.0,0.0,8350.0
2025-11-27,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,50,50,0,0,0,0,284,0,284,200.0,550.0,0.0,7100.0
2025-11-28,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,58,58,0,0,0,0,226,0,226,200.0,550.0,0.0,5650.0
2025-11-29,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,51,51,0,0,0,375,175,375,550,200.0,550.0,0.0,4375.0
2025-11-30,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,60,60,0,0,0,0,115,375,490,200.0,550.0,0.0,2875.0
2025-12-01,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,69,69,0,0,0,0,46,375,421,200.0,550.0,0.0,1150.0
2025-12-02,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,55,46,9,1,0,0,0,375,375,200.0,550.0,225.0,0.0
2025-12-03,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,74,0,74,1,0,0,0,375,375,200.0,550.0,1850.0,0.0
2025-12-04,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,68,68,0,0,375,0,307,0,307,200.0,550.0,0.0,7675.0
2025-12-05,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,42,42,0,0,0,0,265,0,265,200.0,550.0,0.0,6625.0
2025-12-06,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,60,60,0,0,0,0,205,0,205,200.0,550.0,0.0,5125.0
2025-12-07,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,45,45,0,0,0,390,160,390,550,200.0,550.0,0.0,4000.0
2025-12-08,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,48,48,0,0,0,0,112,390,502,200.0,550.0,0.0,2800.0
2025-12-09,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,61,61,0,0,390,0,441,0,441,200.0,550.0,0.0,11025.0
2025-12-10,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,52,52,0,0,0,0,389,0,389,200.0,550.0,0.0,9725.0
2025-12-11,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,42,42,0,0,0,0,347,0,347,200.0,550.0,0.0,8675.0
2025-12-12,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,59,59,0,0,0,0,288,0,288,200.0,550.0,0.0,7200.0
2025-12-13,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,41,41,0,0,0,0,247,0,247,200.0,550.0,0.0,6175.0
2025-12-14,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,45,45,0,0,0,0,202,0,202,200.0,550.0,0.0,5050.0
2025-12-15,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,36,36,0,0,0,384,166,384,550,200.0,550.0,0.0,4150.0
2025-12-16,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,51,51,0,0,0,0,115,384,499,200.0,550.0,0.0,2875.0
2025-12-17,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,44,44,0,0,384,0,455,0,455,200.0,550.0,0.0,11375.0
2025-12-18,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,40,40,0,0,0,0,415,0,415,200.0,550.0,0.0,10375.0
2025-12-19,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,28,28,0,0,0,0,387,0,387,200.0,550.0,0.0,9675.0
2025-12-20,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,37,37,0,0,0,0,350,0,350,200.0,550.0,0.0,8750.0
2025-12-21,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,53,53,0,0,0,0,297,0,297,200.0,550.0,0.0,7425.0
2025-12-22,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,52,52,0,0,0,0,245,0,245,200.0,550.0,0.0,6125.0
2025-12-23,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,46,46,0,0,0,351,199,351,550,200.0,550.0,0.0,4975.0
2025-12-24,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,56,56,0,0,0,0,143,351,494,200.0,550.0,0.0,3575.0
2025-12-25,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,2,53,53,0,0,351,0,441,0,441,200.0,550.0,0.0,11025.0
